data,latitude,longitude,temperatura_c,precipitacao_mm,umidade_pct,radiacao_mj_m2,vento_kmh,std_temperatura_c,std_precipitacao_mm,std_umidade_pct,std_radiacao_mj_m2,std_vento_kmh
2027-04-16,-23.4,-46.4,19.084,1.664,79.701,15.648,13.292,1.903,2.768,6.121,4.595,2.837
2027-04-17,-23.8,-46.8,18.792,2.046,80.99,14.476,13.866,1.917,3.469,5.714,4.456,2.877
2027-04-17,-23.8,-46.7,18.768,1.944,80.811,14.606,13.903,1.921,3.388,5.749,4.509,2.926
2027-04-17,-23.8,-46.6,18.919,2.128,81.473,14.703,13.746,1.969,3.317,5.559,4.389,2.937
2027-04-17,-23.8,-46.5,18.803,1.991,80.811,14.556,13.927,1.9,3.434,5.69,4.412,2.909
2027-04-17,-23.7,-46.8,18.978,1.47,79.667,15.73,13.41,1.942,2.43,6.218,4.583,2.791
2027-04-17,-23.7,-46.5,18.939,1.316,79.341,15.784,13.413,1.935,2.26,6.11,4.565,2.836
2027-04-17,-23.7,-46.4,18.802,1.912,80.925,14.566,13.874,1.924,3.353,5.708,4.464,2.894
2027-04-17,-23.6,-46.8,18.872,2.276,81.783,14.405,13.387,1.943,3.415,5.422,4.281,2.916
2027-04-17,-23.6,-46.4,18.869,2.1,81.168,14.55,13.945,1.955,3.537,5.494,4.484,2.935
2027-04-17,-23.6,-46.3,18.889,2.068,81.079,14.502,13.916,1.909,3.514,5.405,4.44,2.886
2027-04-17,-23.5,-46.8,19.924,0.922,74.585,17.875,12.811,1.903,1.914,7.329,3.497,3.634
2027-04-17,-23.5,-46.7,20.1,0.923,74.181,17.865,12.646,1.901,1.822,7.545,3.429,3.721
2027-04-17,-23.5,-46.6,19.481,1.279,77.642,16.905,13.145,1.995,2.413,6.725,4.507,2.841
2027-04-17,-23.5,-46.4,18.94,2.05,81.24,14.387,13.98,1.91,3.445,5.321,4.466,2.841
2027-04-17,-23.5,-46.3,18.957,2.354,81.664,14.555,13.653,1.983,3.77,5.571,4.092,2.853
2027-04-17,-23.4,-46.8,18.96,2.646,81.449,14.771,13.633,1.995,4.186,5.66,4.19,2.916
2027-04-17,-23.4,-46.7,18.851,2.655,81.592,14.632,13.514,2.092,4.062,5.637,4.316,3.036
2027-04-17,-23.4,-46.6,18.958,2.586,81.883,14.478,13.687,1.967,3.907,5.461,4.132,2.903
2027-04-17,-23.4,-46.5,18.914,2.511,81.727,14.59,13.682,2.0,3.845,5.586,4.131,2.895
2027-04-17,-23.4,-46.4,19.095,1.697,79.626,15.66,13.264,1.909,2.781,6.129,4.549,2.833
2027-04-18,-23.8,-46.8,18.796,1.982,80.682,14.465,13.966,1.847,3.413,5.862,4.355,2.882
2027-04-18,-23.8,-46.7,18.751,1.953,80.801,14.581,13.898,1.881,3.389,5.712,4.417,2.929
2027-04-18,-23.8,-46.6,18.825,1.969,81.055,14.49,13.805,1.91,3.386,5.571,4.418,2.984
2027-04-18,-23.8,-46.5,18.775,2.015,80.835,14.534,13.875,1.886,3.442,5.69,4.379,2.955
2027-04-18,-23.7,-46.8,19.021,1.309,79.261,15.824,13.352,1.873,2.236,6.148,4.471,2.789
2027-04-18,-23.7,-46.5,19.137,1.259,78.378,16.621,13.062,2.117,2.218,6.572,4.34,2.69
2027-04-18,-23.7,-46.4,18.815,1.895,80.801,14.685,13.931,1.884,3.359,5.56,4.422,2.906
2027-04-18,-23.6,-46.8,19.014,2.304,81.617,14.944,13.929,1.818,3.623,5.269,3.842,2.917
2027-04-18,-23.6,-46.4,18.868,2.086,81.115,14.467,13.921,1.909,3.54,5.39,4.388,2.939
2027-04-18,-23.6,-46.3,18.905,2.055,80.877,14.422,14.027,1.875,3.485,5.522,4.367,2.861
2027-04-18,-23.5,-46.8,20.642,0.854,71.138,18.372,13.769,1.664,2.314,7.799,3.028,4.804
2027-04-18,-23.5,-46.7,20.556,1.025,71.487,18.259,13.586,1.922,2.682,7.903,3.314,4.517
2027-04-18,-23.5,-46.6,20.033,0.785,73.879,17.938,12.89,1.89,1.593,7.374,3.272,3.778
2027-04-18,-23.5,-46.4,18.899,2.116,81.219,14.424,13.913,1.905,3.519,5.34,4.479,2.873
2027-04-18,-23.5,-46.3,18.746,2.377,82.235,14.439,13.8,1.875,3.816,5.416,4.036,2.767
2027-04-18,-23.4,-46.8,18.945,2.599,81.757,14.675,13.481,1.947,4.124,5.585,4.032,2.776
2027-04-18,-23.4,-46.7,18.831,2.607,82.359,14.565,13.72,1.886,3.895,5.286,4.026,2.818
2027-04-18,-23.4,-46.6,18.772,2.556,82.56,14.485,13.776,1.901,3.88,5.235,4.035,2.753
2027-04-18,-23.4,-46.5,18.727,2.537,82.273,14.482,13.834,1.9,3.888,5.436,4.081,2.845
2027-04-18,-23.4,-46.4,19.118,1.495,79.182,15.89,13.32,1.839,2.615,5.91,4.523,2.816
2027-04-19,-23.8,-46.8,18.831,1.944,80.615,14.629,14.056,1.865,3.412,5.801,4.373,2.856
2027-04-19,-23.8,-46.7,19.063,1.761,80.126,15.341,13.889,1.897,3.437,5.334,4.049,3.027
2027-04-19,-23.8,-46.6,18.843,1.92,80.809,14.605,13.946,1.888,3.388,5.662,4.391,2.967
2027-04-19,-23.8,-46.5,18.791,1.979,80.629,14.646,14.041,1.867,3.425,5.807,4.377,2.912
2027-04-19,-23.7,-46.8,19.384,1.344,78.112,16.526,12.923,2.03,2.418,7.048,4.398,2.684
2027-04-19,-23.7,-46.5,19.815,0.866,74.58,17.711,12.907,1.976,1.696,7.893,3.409,3.639
2027-04-19,-23.7,-46.4,19.075,1.733,80.231,15.334,13.875,1.919,3.387,5.265,4.102,3.006
2027-04-19,-23.6,-46.8,19.414,1.487,80.103,16.481,13.979,1.937,2.334,4.884,3.341,3.172
2027-04-19,-23.6,-46.4,18.896,2.035,80.873,14.427,14.048,1.896,3.487,5.587,4.348,2.92
2027-04-19,-23.6,-46.3,18.888,2.022,80.859,14.408,13.977,1.857,3.459,5.547,4.354,2.825
2027-04-19,-23.5,-46.8,20.359,1.087,70.914,18.332,13.368,1.742,3.086,7.119,3.428,3.388
2027-04-19,-23.5,-46.7,20.328,1.103,71.475,18.035,13.557,1.829,3.146,6.787,3.601,3.437
2027-04-19,-23.5,-46.6,20.477,0.882,71.325,18.366,13.384,1.961,2.558,7.246,3.084,4.147
2027-04-19,-23.5,-46.4,18.875,2.112,81.222,14.412,13.913,1.901,3.52,5.331,4.471,2.853
2027-04-19,-23.5,-46.3,19.087,1.792,81.119,15.948,14.022,1.987,2.87,5.165,3.474,3.089
2027-04-19,-23.4,-46.8,18.982,2.608,81.669,14.689,13.507,1.908,4.122,5.57,4.042,2.773
2027-04-19,-23.4,-46.7,18.814,2.541,82.416,14.572,13.751,1.872,3.834,5.259,4.031,2.795
2027-04-19,-23.4,-46.6,18.8,2.294,82.537,14.468,13.721,1.879,3.123,5.21,4.069,2.748
2027-04-19,-23.4,-46.5,18.761,2.53,82.225,14.501,13.772,1.888,3.888,5.465,4.109,2.809
2027-04-19,-23.4,-46.4,19.437,1.38,77.736,16.812,13.018,1.983,2.561,6.742,4.441,2.815
2027-04-20,-23.8,-46.8,19.25,0.969,78.955,16.855,14.277,2.027,1.882,4.587,3.52,3.207
2027-04-20,-23.8,-46.7,19.082,1.456,79.309,16.168,13.439,1.981,2.934,6.059,4.287,2.909
2027-04-20,-23.8,-46.6,19.275,0.968,79.113,16.805,14.247,2.058,1.884,4.548,3.518,3.331
2027-04-20,-23.8,-46.5,19.266,1.014,78.956,16.856,14.266,2.032,2.0,4.601,3.483,3.259
2027-04-20,-23.7,-46.8,19.988,0.772,74.668,17.905,12.884,1.924,1.601,7.959,3.315,3.787
2027-04-20,-23.7,-46.5,20.393,0.938,72.092,18.373,13.159,1.943,2.421,7.854,3.029,3.795
2027-04-20,-23.7,-46.4,18.989,1.543,79.744,15.99,13.403,1.978,3.112,6.084,4.572,2.877
2027-04-20,-23.6,-46.8,19.043,1.9,80.335,15.65,13.248,1.977,3.209,5.929,4.648,2.848
2027-04-20,-23.6,-46.4,18.896,2.069,80.863,14.489,14.105,1.904,3.509,5.591,4.323,2.903
2027-04-20,-23.6,-46.3,19.322,1.06,78.922,16.667,14.403,2.029,2.014,4.655,3.486,3.152
2027-04-20,-23.5,-46.8,20.294,0.92,71.237,18.315,13.197,1.774,2.945,5.941,3.317,3.03
2027-04-20,-23.5,-46.7,20.358,0.899,71.088,18.117,13.766,1.792,2.896,6.79,3.557,3.922
2027-04-20,-23.5,-46.6,20.361,0.952,70.307,18.58,13.54,1.794,2.979,7.33,3.504,3.813
2027-04-20,-23.5,-46.4,19.31,1.14,79.389,16.625,14.352,2.059,2.132,4.541,3.58,3.219
2027-04-20,-23.5,-46.3,18.908,1.979,80.885,14.914,13.497,1.927,3.509,5.164,4.317,3.025
2027-04-20,-23.4,-46.8,19.033,2.589,81.642,14.749,13.496,1.891,4.124,5.544,4.05,2.762
2027-04-20,-23.4,-46.7,18.775,2.542,82.246,14.432,13.801,1.873,3.835,5.308,4.076,2.897
2027-04-20,-23.4,-46.6,18.7,2.387,82.073,14.495,13.944,1.824,3.485,5.339,4.129,2.826
2027-04-20,-23.4,-46.5,19.037,1.852,81.182,15.972,14.072,1.995,2.915,5.173,3.498,3.136
2027-04-20,-23.4,-46.4,19.992,0.874,73.933,17.827,12.847,1.853,2.034,7.416,3.314,3.754
2027-04-21,-23.8,-46.8,19.211,1.827,78.959,15.769,13.173,1.979,3.142,7.188,4.749,2.744
2027-04-21,-23.8,-46.7,19.262,1.607,78.451,16.149,13.057,1.98,2.969,7.213,4.646,2.822
2027-04-21,-23.8,-46.6,19.254,1.85,79.04,15.836,13.086,1.969,3.195,6.919,4.785,2.695
2027-04-21,-23.8,-46.5,19.167,1.887,78.997,15.702,13.173,1.999,3.166,7.246,4.783,2.799
2027-04-21,-23.7,-46.8,20.477,0.842,71.924,18.222,13.564,2.021,2.347,8.141,3.168,4.526
2027-04-21,-23.7,-46.5,20.306,1.167,70.807,18.669,13.37,1.799,3.117,7.917,3.637,3.547
2027-04-21,-23.7,-46.4,18.914,1.678,79.887,15.12,13.305,1.924,2.867,6.436,4.604,2.758
2027-04-21,-23.6,-46.8,19.137,1.636,79.621,15.414,13.194,1.93,3.033,5.943,4.417,2.858
2027-04-21,-23.6,-46.4,20.006,0.739,78.531,15.631,13.552,1.564,1.551,4.39,3.158,3.199
2027-04-21,-23.6,-46.3,19.37,2.145,79.021,15.771,13.336,1.946,3.715,7.262,4.726,3.006
2027-04-21,-23.5,-46.8,20.326,1.116,71.407,18.121,13.14,1.858,3.385,6.482,3.416,3.195
2027-04-21,-23.5,-46.7,20.348,0.948,71.306,18.129,13.543,1.851,2.966,6.746,3.682,3.623
2027-04-21,-23.5,-46.6,20.403,0.88,70.631,18.374,13.528,1.664,2.73,5.749,3.038,3.356
2027-04-21,-23.5,-46.4,19.389,2.021,78.984,15.862,13.254,1.928,3.456,7.104,4.683,2.881
2027-04-21,-23.5,-46.3,19.031,2.092,80.571,14.418,13.717,1.94,3.954,5.731,4.159,3.006
2027-04-21,-23.4,-46.8,19.399,2.255,81.183,14.878,13.178,1.863,3.921,5.372,3.433,2.871
2027-04-21,-23.4,-46.7,19.898,1.222,80.075,15.588,13.241,1.593,2.218,4.862,2.788,3.194
2027-04-21,-23.4,-46.6,19.838,1.202,80.193,15.613,13.272,1.633,2.203,4.854,2.797,3.199
2027-04-21,-23.4,-46.5,18.989,2.047,80.761,14.381,13.191,1.944,3.548,5.34,4.048,3.07
2027-04-21,-23.4,-46.4,20.462,0.895,71.132,18.237,13.495,1.963,2.619,7.294,3.139,4.402
2027-04-22,-23.8,-46.8,19.321,1.461,78.402,16.345,13.132,2.036,2.963,6.954,4.499,2.865
2027-04-22,-23.8,-46.7,19.723,0.863,74.873,17.5,13.004,1.983,1.779,7.878,3.467,3.677
2027-04-22,-23.8,-46.6,19.28,1.44,78.661,16.266,13.103,2.071,2.633,6.948,4.687,2.922
2027-04-22,-23.8,-46.5,19.304,1.503,78.329,16.371,13.173,2.01,3.002,7.053,4.472,2.902
2027-04-22,-23.7,-46.8,20.312,0.942,71.402,18.087,13.54,2.072,2.474,8.368,3.684,3.582
2027-04-22,-23.7,-46.5,20.197,0.873,71.087,18.699,13.56,1.868,2.717,6.301,3.254,3.134
2027-04-22,-23.7,-46.4,18.941,1.531,79.578,15.411,13.325,1.981,2.827,6.316,4.443,2.858
2027-04-22,-23.6,-46.8,19.129,1.452,79.529,15.358,13.127,1.963,2.578,6.012,4.385,2.914
2027-04-22,-23.6,-46.4,19.968,0.859,77.145,16.766,13.084,1.728,1.936,5.979,3.912,2.989
2027-04-22,-23.6,-46.3,19.492,1.777,78.401,16.421,13.228,1.995,3.344,7.261,4.551,2.898
2027-04-22,-23.5,-46.8,20.443,1.081,70.887,17.919,13.582,1.837,3.421,6.762,3.526,3.888
2027-04-22,-23.5,-46.7,20.38,1.088,71.218,17.917,13.635,1.93,3.412,7.172,3.788,3.855
2027-04-22,-23.5,-46.6,20.297,0.995,71.384,18.31,13.226,1.75,2.967,6.233,3.375,3.126
2027-04-22,-23.5,-46.4,19.433,1.753,78.54,16.28,13.102,1.998,3.24,6.945,4.65,2.733
2027-04-22,-23.5,-46.3,19.416,1.718,79.847,14.661,13.667,1.787,3.448,5.46,3.691,2.988
2027-04-22,-23.4,-46.8,19.339,2.09,80.6,14.826,13.186,1.882,3.534,5.561,3.478,2.936
2027-04-22,-23.4,-46.7,19.495,1.627,79.434,15.415,13.018,1.771,3.14,6.047,3.806,2.915
2027-04-22,-23.4,-46.6,20.068,0.819,77.835,16.094,13.012,1.373,1.564,5.295,3.348,3.106
2027-04-22,-23.4,-46.5,19.434,1.796,79.585,14.705,13.765,1.781,3.576,5.662,3.664,3.052
2027-04-22,-23.4,-46.4,20.217,1.111,70.744,18.018,13.795,1.922,3.264,7.809,3.665,4.009
2027-04-23,-23.8,-46.8,19.696,0.863,75.228,17.662,13.07,1.987,1.76,7.808,3.539,3.642
2027-04-23,-23.8,-46.7,20.263,0.732,71.989,18.352,13.153,1.981,1.78,7.661,2.964,3.672
2027-04-23,-23.8,-46.6,19.288,1.487,78.78,16.219,13.073,2.031,2.651,6.907,4.694,2.88
2027-04-23,-23.8,-46.5,19.657,0.957,75.282,17.54,13.074,2.029,1.878,8.108,3.621,3.661
2027-04-23,-23.7,-46.8,20.142,1.0,71.337,17.905,13.729,2.112,2.991,8.034,3.699,3.738
2027-04-23,-23.7,-46.5,20.349,0.863,71.011,18.666,13.243,1.766,2.69,6.237,3.183,3.063
2027-04-23,-23.7,-46.4,18.928,1.525,79.626,15.317,13.241,1.98,2.802,6.33,4.38,2.897
2027-04-23,-23.6,-46.8,19.138,1.461,79.479,15.351,13.092,1.949,2.577,6.002,4.335,2.919
2027-04-23,-23.6,-46.4,20.109,1.08,74.044,17.858,13.083,1.844,2.695,8.004,3.696,3.978
2027-04-23,-23.6,-46.3,19.833,1.078,75.254,17.806,13.194,1.975,2.221,8.097,3.762,3.771
2027-04-23,-23.5,-46.8,20.569,0.916,70.429,17.872,14.143,1.68,3.003,6.835,3.539,4.377
2027-04-23,-23.5,-46.7,20.561,0.977,70.594,17.88,14.181,1.654,3.074,6.844,3.538,4.348
2027-04-23,-23.5,-46.6,20.358,1.116,71.174,18.188,13.326,1.825,3.467,6.667,3.626,3.427
2027-04-23,-23.5,-46.4,19.483,1.65,78.566,16.276,12.972,1.924,2.952,6.744,4.621,2.697
2027-04-23,-23.5,-46.3,19.576,1.435,78.938,15.583,13.254,1.746,2.988,5.955,3.893,2.917
2027-04-23,-23.4,-46.8,19.396,1.789,79.776,14.634,13.516,1.819,3.52,5.49,3.526,3.112
2027-04-23,-23.4,-46.7,19.68,1.641,77.693,16.59,12.82,1.945,3.448,6.99,4.214,3.004
2027-04-23,-23.4,-46.6,19.988,1.081,74.63,17.706,12.902,1.988,2.689,7.901,3.504,3.794
2027-04-23,-23.4,-46.5,19.841,1.019,78.216,16.021,13.186,1.566,1.881,5.696,3.678,3.111
2027-04-23,-23.4,-46.4,20.345,1.001,70.664,17.93,14.214,1.742,3.175,6.825,3.494,4.317
2027-04-24,-23.8,-46.8,20.213,0.922,72.555,17.956,13.302,2.077,2.046,8.587,3.133,3.693
2027-04-24,-23.8,-46.7,20.215,0.984,70.44,18.407,13.409,1.971,2.869,8.075,3.54,3.559
2027-04-24,-23.8,-46.6,19.401,1.534,78.255,15.881,12.751,2.089,2.669,7.546,4.494,2.904
2027-04-24,-23.8,-46.5,20.156,1.061,72.662,17.868,13.359,2.108,2.276,8.886,3.273,3.709
2027-04-24,-23.7,-46.8,20.466,0.893,70.728,17.764,14.212,1.868,2.632,7.721,3.512,4.461
2027-04-24,-23.7,-46.5,20.411,1.113,70.973,18.422,13.354,1.86,3.303,7.239,3.515,3.424
2027-04-24,-23.7,-46.4,19.038,1.444,79.351,14.934,12.982,1.949,2.561,6.639,4.161,2.916
2027-04-24,-23.6,-46.8,19.669,1.368,77.538,16.27,12.589,1.998,2.721,6.991,4.16,2.838
2027-04-24,-23.6,-46.4,20.548,1.307,71.986,17.685,13.768,1.733,2.985,8.692,3.566,4.38
2027-04-24,-23.6,-46.3,20.266,1.316,72.735,17.573,13.89,2.07,2.859,8.993,3.445,4.35
2027-04-24,-23.5,-46.8,20.599,1.14,70.477,17.588,14.577,1.688,3.33,7.417,3.636,4.541
2027-04-24,-23.5,-46.7,20.554,1.163,70.707,17.684,14.473,1.692,3.317,7.652,3.723,4.447
2027-04-24,-23.5,-46.6,20.37,1.178,71.164,17.885,13.637,1.886,3.497,7.383,3.788,3.691
2027-04-24,-23.5,-46.4,19.557,1.692,78.212,16.027,12.856,1.956,2.994,7.113,4.425,2.754
2027-04-24,-23.5,-46.3,19.607,1.641,77.957,16.061,12.918,1.8,3.225,7.333,4.103,2.865
2027-04-24,-23.4,-46.8,20.109,0.791,77.342,15.839,12.975,1.432,1.635,5.326,3.304,3.101
2027-04-24,-23.4,-46.7,20.104,1.123,74.335,17.493,12.696,1.94,2.437,7.983,3.416,3.798
2027-04-24,-23.4,-46.6,20.55,1.033,71.941,18.077,13.115,1.871,2.792,7.57,3.016,3.838
2027-04-24,-23.4,-46.5,19.981,1.15,74.49,17.425,12.919,1.982,2.679,8.008,3.43,3.715
2027-04-24,-23.4,-46.4,20.37,0.964,70.485,17.659,14.323,1.798,2.917,7.525,3.62,4.571
2027-04-25,-23.8,-46.8,20.501,1.055,70.855,17.416,14.407,2.026,2.68,8.399,3.162,4.166
2027-04-25,-23.8,-46.7,20.338,1.027,69.572,17.659,14.538,1.961,3.057,8.098,3.403,4.091
2027-04-25,-23.8,-46.6,20.019,0.977,74.243,17.252,12.997,2.036,1.921,8.562,3.314,3.905
2027-04-25,-23.8,-46.5,20.528,0.964,70.71,17.345,14.819,2.017,2.117,8.76,3.273,4.496
2027-04-25,-23.7,-46.8,20.694,0.891,69.72,17.354,15.531,1.731,2.661,7.509,3.408,4.447
2027-04-25,-23.7,-46.5,20.401,1.382,71.146,17.407,14.763,1.867,3.546,7.976,3.547,3.685
2027-04-25,-23.7,-46.4,19.56,1.452,77.493,15.665,12.92,2.062,2.684,7.698,3.883,2.801
2027-04-25,-23.6,-46.8,20.476,0.872,73.241,17.571,12.674,1.59,1.891,7.507,3.106,3.469
2027-04-25,-23.6,-46.4,20.772,1.004,70.32,17.793,14.7,1.544,2.308,8.039,3.256,3.518
2027-04-25,-23.6,-46.3,20.423,1.179,71.953,17.318,14.576,1.963,2.414,8.847,3.481,3.894
2027-04-25,-23.5,-46.8,20.653,1.514,70.669,16.813,15.615,1.803,3.639,7.88,3.528,4.104
2027-04-25,-23.5,-46.7,20.577,1.526,71.072,16.893,15.606,1.783,3.581,7.817,3.69,3.918
2027-04-25,-23.5,-46.6,20.677,1.219,70.031,17.089,15.541,1.72,3.376,7.727,3.565,4.264
2027-04-25,-23.5,-46.4,20.457,1.011,73.542,17.531,12.749,1.502,2.133,7.453,3.139,3.431
2027-04-25,-23.5,-46.3,20.145,0.907,73.368,17.288,12.904,1.9,1.84,7.678,3.277,3.898
2027-04-25,-23.4,-46.8,20.404,0.986,72.596,17.544,12.718,1.928,2.598,7.675,3.183,3.798
2027-04-25,-23.4,-46.7,20.784,0.934,70.702,17.812,13.86,1.787,2.734,7.294,2.92,4.122
2027-04-25,-23.4,-46.6,20.373,1.368,70.893,17.464,14.176,2.039,3.379,8.913,3.456,3.817
2027-04-25,-23.4,-46.5,20.608,0.961,70.985,17.751,13.313,1.747,2.727,7.464,2.908,4.06
2027-04-25,-23.4,-46.4,20.651,1.065,69.781,17.184,15.39,1.751,3.067,7.265,3.404,4.126
2027-04-26,-23.8,-46.8,20.4,1.128,70.488,17.195,15.127,2.083,3.265,8.245,3.417,4.136
2027-04-26,-23.8,-46.7,20.477,0.985,70.096,17.06,15.32,2.079,2.756,7.634,3.25,4.182
2027-04-26,-23.8,-46.6,20.626,1.115,71.954,17.459,13.626,2.023,2.734,8.401,3.174,4.254
2027-04-26,-23.8,-46.5,20.163,1.528,72.053,16.614,15.608,2.274,3.589,9.183,3.817,4.212
2027-04-26,-23.7,-46.8,20.612,1.915,71.771,16.395,15.979,1.994,4.308,7.99,3.965,4.115
2027-04-26,-23.7,-46.5,20.628,1.399,71.213,17.021,15.346,1.892,3.473,7.662,3.745,3.89
2027-04-26,-23.7,-46.4,20.172,0.991,72.732,17.369,12.822,2.018,2.105,8.286,3.176,3.808
2027-04-26,-23.6,-46.8,21.026,0.922,70.261,17.923,14.122,1.509,2.487,7.193,2.911,3.624
2027-04-26,-23.6,-46.4,20.979,1.522,70.43,16.955,16.007,1.876,3.557,8.57,3.632,4.14
2027-04-26,-23.6,-46.3,20.257,1.407,71.808,16.754,15.211,2.121,3.206,9.079,3.764,4.236
2027-04-26,-23.5,-46.8,20.614,1.851,72.446,16.372,15.319,1.865,3.878,7.493,3.828,3.996
2027-04-26,-23.5,-46.7,20.624,1.897,72.416,16.353,15.343,1.905,3.903,7.53,3.912,4.001
2027-04-26,-23.5,-46.6,20.465,1.91,72.243,16.472,15.302,1.955,3.988,7.561,3.958,3.996
2027-04-26,-23.5,-46.4,21.043,1.137,70.666,17.665,14.317,1.4,2.828,7.597,3.081,4.109
2027-04-26,-23.5,-46.3,20.583,1.008,70.766,17.457,13.629,1.92,2.575,7.851,3.123,4.066
2027-04-26,-23.4,-46.8,20.676,0.912,70.361,17.737,13.85,1.892,2.619,7.879,3.011,3.972
2027-04-26,-23.4,-46.7,21.162,0.863,68.571,17.477,15.098,1.546,2.292,8.214,3.352,4.596
2027-04-26,-23.4,-46.6,20.533,0.865,69.65,17.65,14.845,1.946,2.698,7.731,3.313,4.137
2027-04-26,-23.4,-46.5,20.409,0.999,69.496,17.381,14.876,2.006,2.743,8.783,3.51,4.325
2027-04-26,-23.4,-46.4,20.544,2.097,71.787,16.028,16.031,1.935,4.49,8.386,3.851,4.301
2027-04-27,-23.8,-46.8,20.058,2.706,73.295,15.294,15.555,2.263,4.938,8.968,4.129,4.239
2027-04-27,-23.8,-46.7,20.019,2.767,73.786,15.435,15.099,2.256,4.945,8.646,4.264,4.059
2027-04-27,-23.8,-46.6,20.401,1.487,71.688,16.889,14.407,2.082,3.094,9.194,3.678,3.778
2027-04-27,-23.8,-46.5,19.797,2.643,74.786,15.914,14.615,2.205,4.596,9.077,4.343,3.786
2027-04-27,-23.7,-46.8,19.947,3.203,75.988,15.22,14.688,2.101,4.781,8.782,4.475,3.638
2027-04-27,-23.7,-46.5,20.103,3.223,74.812,15.217,14.905,2.05,4.852,8.679,4.412,3.663
2027-04-27,-23.7,-46.4,20.392,1.27,71.774,17.129,13.54,2.113,2.844,9.2,3.473,3.838
2027-04-27,-23.6,-46.8,21.246,1.759,69.81,16.552,15.008,1.843,3.473,8.971,3.908,4.178
2027-04-27,-23.6,-46.4,20.288,4.031,75.298,14.732,15.171,2.205,5.409,9.092,4.546,3.833
2027-04-27,-23.6,-46.3,19.809,2.72,74.882,15.697,14.761,2.255,4.581,9.04,4.36,3.747
2027-04-27,-23.5,-46.8,20.418,3.106,74.63,15.129,14.776,1.832,4.509,8.55,4.16,3.936
2027-04-27,-23.5,-46.7,20.253,3.582,75.606,14.751,14.909,1.849,4.838,8.779,4.174,3.839
2027-04-27,-23.5,-46.6,20.502,2.901,73.716,15.517,14.93,1.766,4.483,8.308,4.241,3.996
2027-04-27,-23.5,-46.4,21.161,1.991,70.823,16.597,14.891,1.678,4.013,9.094,3.813,3.918
2027-04-27,-23.5,-46.3,20.229,1.223,70.953,16.978,14.418,2.093,2.655,9.056,3.812,3.716
2027-04-27,-23.4,-46.8,20.342,1.075,69.726,17.069,14.843,2.093,2.628,9.1,3.78,4.292
2027-04-27,-23.4,-46.7,21.04,2.951,71.691,15.735,15.35,1.825,4.933,8.597,3.994,3.954
2027-04-27,-23.4,-46.6,20.4,2.64,72.191,15.803,15.536,1.917,4.956,8.838,4.059,3.978
2027-04-27,-23.4,-46.5,20.008,2.204,72.211,16.251,15.143,2.198,4.498,8.735,4.2,3.783
2027-04-27,-23.4,-46.4,19.927,3.439,76.284,15.003,14.695,2.007,4.873,8.865,4.484,3.627
2027-04-28,-23.8,-46.8,20.071,2.018,74.001,15.971,14.139,2.175,3.809,8.871,4.084,4.176
2027-04-28,-23.8,-46.7,20.153,1.904,73.724,16.184,13.658,2.158,3.651,8.763,4.071,4.075
2027-04-28,-23.8,-46.6,20.116,1.372,72.494,16.642,14.073,2.231,2.958,8.792,3.779,3.745
2027-04-28,-23.8,-46.5,19.963,1.789,74.105,16.48,13.561,2.223,3.415,9.51,3.941,4.062
2027-04-28,-23.7,-46.8,19.798,2.601,76.69,15.574,13.385,2.091,3.807,9.224,4.18,3.579
2027-04-28,-23.7,-46.5,20.289,2.316,74.886,15.97,13.444,1.959,3.666,8.618,4.129,3.703
2027-04-28,-23.7,-46.4,20.247,1.096,70.963,17.28,13.757,2.132,2.336,9.544,3.868,3.394
2027-04-28,-23.6,-46.8,20.884,2.685,72.514,15.631,14.514,2.033,4.46,8.925,4.227,3.919
2027-04-28,-23.6,-46.4,19.849,2.418,76.304,15.524,13.764,2.245,3.997,9.419,4.395,3.884
2027-04-28,-23.6,-46.3,20.052,1.755,74.168,16.408,13.556,2.133,3.378,8.891,3.928,4.067
2027-04-28,-23.5,-46.8,20.183,2.644,76.1,15.237,13.486,1.864,3.813,8.261,4.031,3.668
2027-04-28,-23.5,-46.7,20.144,2.585,76.252,15.365,13.366,1.875,3.823,8.272,4.055,3.583
2027-04-28,-23.5,-46.6,20.376,2.177,74.834,15.568,13.56,1.868,3.418,8.152,4.04,3.904
2027-04-28,-23.5,-46.4,20.636,2.552,73.175,15.725,14.364,2.253,4.327,9.432,4.263,3.948
2027-04-28,-23.5,-46.3,20.034,1.437,71.938,16.605,14.062,2.25,3.036,8.428,4.066,3.741
2027-04-28,-23.4,-46.8,19.992,1.929,72.694,16.077,14.432,2.282,3.723,8.442,4.206,3.753
2027-04-28,-23.4,-46.7,20.716,3.094,73.552,15.513,14.593,1.955,4.76,9.335,4.188,4.079
2027-04-28,-23.4,-46.6,19.961,2.631,74.572,15.623,14.59,2.303,4.475,9.001,4.546,3.849
2027-04-28,-23.4,-46.5,19.84,2.189,73.926,16.068,14.322,2.26,4.201,8.883,4.232,3.729
2027-04-28,-23.4,-46.4,19.9,2.675,76.333,15.506,13.601,1.945,3.814,9.102,4.152,4.046
2027-04-29,-23.8,-46.8,20.129,1.603,73.358,16.405,13.562,2.186,3.37,8.903,3.872,3.906
2027-04-29,-23.8,-46.7,20.119,1.765,73.635,16.28,13.573,2.183,3.507,8.935,4.026,3.955
