data,latitude,longitude,temperatura_c,precipitacao_mm,umidade_pct,radiacao_mj_m2,vento_kmh,variaveis_reais
2026-04-15,-23.4,-46.7,17.9,0.0,74.0,21.22,11.0,5
2026-04-16,-23.4,-46.7,18.8,0.0,74.0,19.9,10.3,5
2026-04-17,-23.4,-46.7,19.4,0.0,68.0,19.7,10.6,5
2026-04-18,-23.4,-46.7,19.6,3.5,73.0,16.4,14.3,5
2026-04-19,-23.4,-46.7,19.6,0.0,73.0,20.82,11.6,5
2026-04-20,-23.4,-46.7,18.1,0.0,71.0,20.96,12.8,5
2026-04-21,-23.4,-46.7,17.4,0.0,73.0,20.48,13.4,5
2026-04-22,-23.4,-46.7,18.6,0.0,74.0,18.49,12.4,5
2026-04-23,-23.4,-46.7,18.5,0.0,77.0,17.41,12.0,5
2026-04-24,-23.4,-46.7,19.3,0.0,71.0,17.61,10.1,5
2026-04-25,-23.4,-46.7,20.1,0.0,67.0,17.53,17.5,5
2026-04-26,-23.4,-46.7,20.8,0.0,69.0,17.52,19.1,5
2026-04-27,-23.4,-46.7,19.9,16.9,80.0,10.41,17.4,5
2026-04-28,-23.4,-46.7,19.4,10.2,89.0,10.37,13.5,5
2026-04-29,-23.4,-46.7,19.5,7.7,87.0,11.08,15.1,5
2026-04-30,-23.4,-46.7,19.1,0.8,82.0,12.99,14.8,5
2026-05-01,-23.4,-46.7,19.6,0.8,83.0,14.2,11.4,5
2026-05-02,-23.4,-46.7,19.8,0.3,74.0,12.3,16.7,5
2026-05-03,-23.4,-46.7,15.6,0.5,84.0,9.02,17.6,5
2026-05-04,-23.4,-46.7,17.3,0.1,81.0,15.78,12.8,5
2026-05-05,-23.4,-46.7,19.4,0.4,75.0,15.74,8.2,5
2026-05-06,-23.4,-46.7,19.8,0.0,70.0,17.47,12.5,5
2026-05-07,-23.4,-46.7,19.8,0.0,65.0,17.35,19.1,5
2026-05-08,-23.4,-46.7,20.6,0.0,64.0,12.1,25.3,5
2026-05-09,-23.4,-46.7,20.4,0.1,68.0,8.81,23.2,5
2026-05-10,-23.4,-46.7,13.8,12.4,94.0,2.46,12.0,5
2026-05-11,-23.4,-46.7,10.9,0.0,77.0,14.87,9.6,5
2026-05-12,-23.4,-46.7,11.7,0.0,77.0,17.73,11.6,5
2026-05-13,-23.4,-46.7,14.0,0.0,69.0,16.19,8.1,5
2026-05-14,-23.4,-46.7,15.5,0.0,72.0,13.19,12.5,5
2026-05-15,-23.4,-46.7,14.2,6.1,97.0,5.3,9.1,5
2026-05-16,-23.4,-46.7,16.5,4.3,84.0,13.52,10.4,5
2026-05-17,-23.4,-46.7,16.2,12.3,94.0,4.23,10.0,5
2026-05-18,-23.4,-46.7,15.8,0.4,91.0,6.29,10.6,5
2026-05-19,-23.4,-46.7,14.8,1.3,92.0,4.24,8.7,5
2026-05-20,-23.4,-46.7,15.5,1.7,88.0,9.72,10.1,5
2026-05-21,-23.4,-46.7,13.8,0.5,87.0,6.67,15.2,5
2026-05-22,-23.4,-46.7,13.1,0.6,89.0,5.99,14.4,5
2026-05-23,-23.4,-46.7,14.8,19.4,94.0,4.77,14.2,5
2026-05-24,-23.4,-46.7,16.2,15.5,93.0,9.14,13.5,5
2026-05-25,-23.4,-46.7,16.2,1.4,89.0,9.57,10.9,5
2026-05-26,-23.4,-46.7,17.6,2.9,86.0,13.84,13.7,5
2026-05-27,-23.4,-46.7,16.2,2.5,88.0,7.04,12.4,5
2026-05-28,-23.4,-46.7,13.6,0.0,83.0,14.99,11.7,5
2026-05-29,-23.4,-46.7,14.0,0.0,84.0,10.6,13.8,5
2026-05-30,-23.4,-46.7,15.7,0.5,84.0,12.02,10.3,5
2026-05-31,-23.4,-46.7,14.8,0.0,85.0,12.65,10.8,5
2026-06-01,-23.4,-46.7,13.5,0.0,86.0,11.77,13.0,5
2026-06-02,-23.4,-46.7,13.1,0.0,84.0,9.89,13.8,5
2026-06-03,-23.4,-46.7,14.8,0.0,82.0,12.85,13.6,5
2026-06-04,-23.4,-46.7,14.8,0.0,82.0,10.9,14.3,5
2026-06-05,-23.4,-46.7,13.6,0.0,80.0,14.14,13.4,5
2026-06-06,-23.4,-46.7,12.7,0.0,81.0,15.04,10.4,5
2026-06-07,-23.4,-46.7,12.4,0.0,74.0,15.16,7.1,5
2026-06-08,-23.4,-46.7,12.8,0.0,72.0,15.12,11.0,5
2026-06-09,-23.4,-46.7,13.8,0.0,69.0,12.38,14.0,5
2026-06-10,-23.4,-46.7,14.7,3.4,74.0,11.86,10.5,5
2026-06-11,-23.4,-46.7,14.0,7.8,92.0,7.65,12.1,5
2026-06-12,-23.4,-46.7,14.6,3.2,89.0,4.7,25.9,5
2026-06-13,-23.4,-46.7,15.5,9.9,90.0,10.29,20.6,5
2026-06-14,-23.4,-46.7,16.2,1.7,90.0,8.35,17.1,5
2026-06-15,-23.4,-46.7,14.1,8.5,96.0,4.31,11.7,5
2026-06-16,-23.4,-46.7,13.4,0.8,91.0,10.97,9.0,5
2026-06-17,-23.4,-46.7,12.3,0.0,79.0,14.5,10.5,5
2026-06-18,-23.4,-46.7,10.9,0.0,78.0,14.83,16.0,5
2026-06-19,-23.4,-46.7,13.5,0.0,75.0,14.71,15.1,5
2026-06-20,-23.4,-46.7,15.4,9.7,77.0,4.91,18.4,5
2026-06-21,-23.4,-46.7,13.0,0.1,79.0,14.62,10.8,5
2026-06-22,-23.4,-46.7,15.7,0.0,65.0,14.71,19.1,5
2026-06-23,-23.4,-46.7,15.1,29.0,88.0,2.54,17.3,5
2026-06-24,-23.4,-46.7,11.2,16.7,96.0,1.4,10.8,5
2026-06-25,-23.4,-46.7,10.1,3.5,95.0,3.25,14.9,5
2026-06-26,-23.4,-46.7,13.7,1.4,90.0,10.99,8.4,5
2026-06-27,-23.4,-46.7,15.9,0.0,86.0,13.7,9.9,5
2026-06-28,-23.4,-46.7,16.5,0.0,79.0,14.27,13.2,5
2026-06-29,-23.4,-46.7,17.5,0.0,77.0,13.89,12.6,5
2026-06-30,-23.4,-46.7,17.3,0.0,76.0,14.31,14.3,5
2026-07-01,-23.4,-46.7,17.5,0.0,73.0,14.29,14.1,5
2026-07-02,-23.4,-46.7,16.7,0.0,74.0,14.4,12.2,5
2026-07-03,-23.4,-46.7,15.7,0.0,79.0,11.4,12.2,5
2026-07-04,-23.4,-46.7,14.2,0.0,86.0,9.53,12.5,5
2026-07-05,-23.4,-46.7,13.6,0.0,85.0,10.68,10.7,5
2026-07-06,-23.4,-46.7,14.7,0.0,78.0,13.42,13.6,5
2026-07-07,-23.4,-46.7,13.6,1.3,86.0,7.66,12.6,5
2026-07-08,-23.4,-46.7,13.4,0.0,80.0,12.89,6.1,5
2026-07-09,-23.4,-46.7,13.0,0.0,75.0,15.13,5.8,5
2026-07-10,-23.4,-46.7,14.2,0.0,71.0,14.99,13.8,5
2026-07-11,-23.4,-46.7,15.8,0.7,69.0,14.76,17.4,5
2026-07-12,-23.4,-46.7,14.6,8.9,87.0,7.98,20.3,5
2026-07-13,-23.4,-46.7,11.4,0.2,75.0,10.5,13.6,5
2026-07-14,-23.4,-46.7,10.5,0.0,81.0,12.51,16.4,5
2026-07-15,-23.4,-46.7,12.1,0.0,75.0,15.7,14.3,5
2026-07-16,-23.4,-46.7,13.5,0.0,67.0,15.84,11.4,5
2026-07-17,-23.4,-46.7,14.0,0.0,61.0,16.14,15.2,5
2026-07-18,-23.4,-46.7,14.7,0.0,60.0,16.16,21.6,5
2025-07-19,-23.4,-46.6,12.7,0.0,72.0,15.84,10.7,5
2025-07-20,-23.4,-46.6,12.7,0.0,82.0,12.64,14.0,5
2025-07-21,-23.4,-46.6,15.4,0.0,76.0,14.88,11.5,5
2025-07-22,-23.4,-46.6,16.5,0.0,69.0,15.38,14.7,5
2025-07-23,-23.4,-46.6,14.8,0.0,65.0,16.56,11.6,5
2025-07-24,-23.4,-46.6,13.9,0.0,84.0,11.29,15.0,5
2025-07-25,-23.4,-46.6,13.6,3.3,92.0,4.58,10.7,5
2025-07-26,-23.4,-46.6,15.4,0.0,77.0,15.66,10.0,5
2025-07-27,-23.4,-46.6,17.5,0.0,61.0,16.92,18.5,5
2025-07-28,-23.4,-46.6,17.9,1.8,70.0,10.48,32.0,5
2025-07-29,-23.4,-46.6,12.4,0.3,67.0,18.46,17.3,5
2025-07-30,-23.4,-46.6,9.5,0.0,74.0,15.88,12.5,5
2025-07-31,-23.4,-46.6,10.9,0.0,77.0,17.55,16.8,5
2025-08-01,-23.4,-46.6,14.1,0.0,71.0,18.04,14.6,5
2025-08-02,-23.4,-46.6,15.5,0.0,60.0,16.16,10.3,5
2025-08-03,-23.4,-46.6,15.3,0.0,56.0,17.0,16.5,5
2025-08-04,-23.4,-46.6,14.9,0.0,61.0,10.66,10.3,5
2025-08-05,-23.4,-46.6,14.0,0.2,83.0,8.19,12.1,5
2025-08-06,-23.4,-46.6,13.8,1.6,84.0,10.98,14.3,5
2025-08-07,-23.4,-46.6,15.8,0.0,72.0,15.66,11.1,5
2025-08-08,-23.4,-46.6,16.4,0.4,72.0,11.92,23.9,5
2025-08-09,-23.4,-46.6,12.9,2.4,76.0,11.68,19.2,5
2025-08-10,-23.4,-46.6,9.7,0.5,80.0,9.55,12.8,5
2025-08-11,-23.4,-46.6,9.9,0.0,80.0,15.85,12.3,5
2025-08-12,-23.4,-46.6,11.7,0.0,79.0,18.19,12.8,5
2025-08-13,-23.4,-46.6,14.1,0.0,65.0,20.07,10.5,5
2025-08-14,-23.4,-46.6,12.6,0.0,71.0,16.37,15.3,5
2025-08-15,-23.4,-46.6,13.2,0.0,79.0,15.33,18.8,5
2025-08-16,-23.4,-46.6,15.1,0.0,80.0,12.84,15.5,5
2025-08-17,-23.4,-46.6,16.4,0.3,78.0,16.19,11.1,5
2025-08-18,-23.4,-46.6,14.9,0.0,80.0,16.81,13.1,5
2025-08-19,-23.4,-46.6,16.9,0.0,72.0,14.17,14.8,5
2025-08-20,-23.4,-46.6,20.1,0.0,56.0,13.38,18.1,5
2025-08-21,-23.4,-46.6,20.8,0.2,63.0,17.28,11.6,5
2025-08-22,-23.4,-46.6,21.3,0.0,58.0,19.57,13.0,5
2025-08-23,-23.4,-46.6,21.3,0.0,45.0,18.52,19.2,5
2025-08-24,-23.4,-46.6,16.4,0.0,76.0,13.31,15.0,5
2025-08-25,-23.4,-46.6,17.5,0.1,77.0,15.8,15.3,5
2025-08-26,-23.4,-46.6,15.6,4.5,85.0,10.25,14.4,5
2025-08-27,-23.4,-46.6,15.8,3.7,89.0,13.49,12.3,5
2025-08-28,-23.4,-46.6,16.4,0.2,83.0,16.6,15.7,5
2025-08-29,-23.4,-46.6,15.3,10.1,89.0,7.95,13.8,5
2025-08-30,-23.4,-46.6,15.9,0.0,82.0,17.38,15.8,5
2025-08-31,-23.4,-46.6,16.0,0.0,80.0,18.04,16.4,5
2025-09-01,-23.4,-46.6,17.1,0.9,81.0,17.45,18.7,5
2025-09-02,-23.4,-46.6,17.8,0.4,77.0,18.96,16.4,5
2025-09-03,-23.4,-46.6,18.0,0.0,68.0,21.43,11.9,5
2025-09-04,-23.4,-46.6,18.1,0.0,61.0,19.36,12.2,5
2025-09-05,-23.4,-46.6,18.0,0.0,68.0,18.21,15.5,5
2025-09-06,-23.4,-46.6,14.8,0.3,86.0,10.42,16.3,5
2025-09-07,-23.4,-46.6,15.9,0.0,84.0,11.26,17.5,5
2025-09-08,-23.4,-46.6,19.2,0.0,76.0,17.83,13.9,5
2025-09-09,-23.4,-46.6,20.2,0.0,58.0,13.54,31.0,5
2025-09-10,-23.4,-46.6,17.2,0.0,70.0,23.18,13.8,5
2025-09-11,-23.4,-46.6,17.5,0.0,66.0,23.91,10.9,5
2025-09-12,-23.4,-46.6,15.1,0.0,75.0,16.86,16.0,5
2025-09-13,-23.4,-46.6,14.5,0.0,79.0,14.6,17.3,5
2025-09-14,-23.4,-46.6,15.9,0.0,79.0,20.15,15.9,5
2025-09-15,-23.4,-46.6,17.7,0.0,77.0,21.77,13.5,5
2025-09-16,-23.4,-46.6,17.8,0.7,79.0,10.2,16.9,5
2025-09-17,-23.4,-46.6,16.6,0.0,78.0,20.06,17.1,5
2025-09-18,-23.4,-46.6,16.7,0.0,77.0,21.57,14.8,5
2025-09-19,-23.4,-46.6,19.7,0.0,70.0,18.51,15.4,5
2025-09-20,-23.4,-46.6,21.8,0.0,59.0,22.33,17.1,5
2025-09-21,-23.4,-46.6,23.3,0.3,57.0,19.23,28.1,5
2025-09-22,-23.4,-46.6,19.3,6.3,84.0,3.43,30.9,5
2025-09-23,-23.4,-46.6,15.0,2.3,83.0,13.13,15.5,5
2025-09-24,-23.4,-46.6,14.6,0.1,84.0,8.57,18.8,5
2025-09-25,-23.4,-46.6,13.3,0.9,84.0,7.97,21.8,5
2025-09-26,-23.4,-46.6,12.8,0.7,79.0,18.27,21.6,5
2025-09-27,-23.4,-46.6,14.6,0.0,74.0,24.5,16.9,5
2025-09-28,-23.4,-46.6,17.6,0.0,67.0,19.88,13.8,5
2025-09-29,-23.4,-46.6,20.1,0.0,65.0,24.91,13.4,5
2025-09-30,-23.4,-46.6,21.7,0.0,58.0,24.25,12.6,5
2025-10-01,-23.4,-46.6,19.8,0.0,72.0,16.83,13.2,5
2025-10-02,-23.4,-46.6,18.2,0.0,80.0,12.14,15.2,5
2025-10-03,-23.4,-46.6,19.4,2.1,79.0,16.91,13.9,5
2025-10-04,-23.4,-46.6,18.2,2.1,81.0,9.64,13.3,5
2025-10-05,-23.4,-46.6,22.0,0.0,57.0,25.92,13.0,5
2025-10-06,-23.4,-46.6,24.0,0.0,49.0,21.93,15.0,5
2025-10-07,-23.4,-46.6,17.8,0.0,81.0,11.39,23.5,5
2025-10-08,-23.4,-46.6,14.2,2.2,86.0,7.79,20.8,5
2025-10-09,-23.4,-46.6,14.9,5.5,83.0,10.79,23.3,5
2025-10-10,-23.4,-46.6,15.9,35.1,92.0,7.91,16.0,5
2025-10-11,-23.4,-46.6,17.6,0.6,85.0,17.36,11.9,5
2025-10-12,-23.4,-46.6,20.4,2.1,72.0,18.79,16.3,5
2025-10-13,-23.4,-46.6,18.7,7.8,85.0,9.58,23.9,5
2025-10-14,-23.4,-46.6,18.3,0.8,85.0,20.29,16.1,5
2025-10-15,-23.4,-46.6,17.3,0.0,82.0,18.7,14.8,5
2025-10-16,-23.4,-46.6,19.9,0.0,77.0,23.43,17.3,5
2025-10-17,-23.4,-46.6,21.8,7.2,71.0,22.98,10.3,5
2025-10-18,-23.4,-46.6,17.7,29.0,95.0,6.8,26.2,5
2025-10-19,-23.4,-46.6,12.4,1.4,85.0,13.37,26.8,5
2025-10-20,-23.4,-46.6,12.0,0.2,76.0,21.53,21.0,5
2025-10-21,-23.4,-46.6,12.7,0.0,74.0,28.05,19.4,5
2025-10-22,-23.4,-46.6,14.0,0.0,71.0,28.98,17.9,5
2025-10-23,-23.4,-46.6,15.1,0.0,71.0,29.71,16.1,5
2025-10-24,-23.4,-46.6,16.8,0.0,68.0,28.69,16.4,5
2025-10-25,-23.4,-46.6,19.3,0.0,61.0,27.11,12.8,5
2025-10-26,-23.4,-46.6,21.0,0.0,58.0,23.45,12.6,5
2025-10-27,-23.4,-46.6,17.5,1.2,86.0,6.26,8.6,5
2025-10-28,-23.4,-46.6,18.0,13.2,91.0,5.32,8.9,5
2025-10-29,-23.4,-46.6,19.0,18.1,88.0,15.31,24.9,5
2025-10-30,-23.4,-46.6,15.3,4.4,88.0,9.03,12.6,5
2025-10-31,-23.4,-46.6,16.0,32.0,92.0,9.34,12.8,5
2025-11-01,-23.4,-46.6,19.6,0.8,82.0,20.34,12.3,5
2025-11-02,-23.4,-46.6,17.2,25.1,97.0,5.1,22.5,5
2025-11-03,-23.4,-46.6,19.1,4.4,84.0,16.35,20.2,5
2025-11-04,-23.4,-46.6,20.1,3.6,84.0,18.54,12.1,5
2025-11-05,-23.4,-46.6,21.2,1.0,81.0,16.57,22.8,5
2025-11-06,-23.4,-46.6,16.8,1.2,81.0,12.64,17.2,5
2025-11-07,-23.4,-46.6,18.7,0.8,78.0,23.18,15.5,5
2025-11-08,-23.4,-46.6,19.2,14.0,87.0,11.63,28.5,5
2025-11-09,-23.4,-46.6,15.3,0.3,79.0,16.3,18.4,5
2025-11-10,-23.4,-46.6,15.0,0.0,74.0,26.98,16.7,5
2025-11-11,-23.4,-46.6,16.4,0.0,75.0,29.49,15.7,5
2025-11-12,-23.4,-46.6,19.5,0.0,70.0,29.16,14.4,5
2025-11-13,-23.4,-46.6,19.8,0.3,74.0,14.03,10.5,5
2025-11-14,-23.4,-46.6,17.3,12.8,83.0,15.84,12.5,5
2025-11-15,-23.4,-46.6,18.4,0.3,81.0,16.75,15.0,5
2025-11-16,-23.4,-46.6,19.3,14.5,88.0,10.69,16.9,5
2025-11-17,-23.4,-46.6,19.7,25.3,90.0,11.88,18.3,5
2025-11-18,-23.4,-46.6,18.9,6.3,88.0,11.75,27.0,5
2025-11-19,-23.4,-46.6,17.2,0.2,71.0,25.64,15.3,5
2025-11-20,-23.4,-46.6,16.4,0.2,76.0,26.95,18.6,5
2025-11-21,-23.4,-46.6,19.9,0.0,62.0,28.45,16.2,5
2025-11-22,-23.4,-46.6,21.0,2.6,70.0,20.8,12.0,5
2025-11-23,-23.4,-46.6,18.1,28.2,87.0,16.2,13.9,5
2025-11-24,-23.4,-46.6,16.9,24.6,92.0,10.94,13.3,5
2025-11-25,-23.4,-46.6,16.5,0.8,81.0,21.03,16.5,5
2025-11-26,-23.4,-46.6,16.4,0.0,73.0,30.31,16.0,5
2025-11-27,-23.4,-46.6,16.4,0.0,76.0,24.97,16.5,5
2025-11-28,-23.4,-46.6,20.2,0.3,73.0,25.09,14.3,5
2025-11-29,-23.4,-46.6,21.3,0.0,59.0,30.16,11.5,5
2025-11-30,-23.4,-46.6,22.5,0.0,58.0,28.89,12.5,5
2025-12-01,-23.4,-46.6,21.8,0.0,73.0,21.8,13.6,5
2025-12-02,-23.4,-46.6,20.4,7.6,84.0,14.7,16.1,5
2025-12-03,-23.4,-46.6,20.4,4.4,80.0,21.93,13.4,5
2025-12-04,-23.4,-46.6,18.5,0.0,81.0,20.56,17.1,5
2025-12-05,-23.4,-46.6,19.6,0.1,75.0,25.32,17.4,5
2025-12-06,-23.4,-46.6,21.4,0.5,73.0,25.53,14.6,5
2025-12-07,-23.4,-46.6,22.2,1.6,73.0,23.32,13.2,5
2025-12-08,-23.4,-46.6,20.2,16.0,88.0,14.01,13.9,5
2025-12-09,-23.4,-46.6,18.4,17.2,95.0,6.46,33.7,5
2025-12-10,-23.4,-46.6,21.2,5.2,73.0,24.0,42.0,5
2025-12-11,-23.4,-46.6,21.8,0.0,61.0,29.32,24.7,5
2025-12-12,-23.4,-46.6,20.7,0.9,73.0,16.3,18.2,5
2025-12-13,-23.4,-46.6,19.8,29.4,89.0,14.58,23.6,5
2025-12-14,-23.4,-46.6,20.4,7.6,87.0,12.07,21.6,5
2025-12-15,-23.4,-46.6,22.3,2.0,79.0,22.29,16.5,5
2025-12-16,-23.4,-46.6,21.7,7.9,86.0,19.48,19.5,5
2025-12-17,-23.4,-46.6,15.4,9.8,89.0,8.64,21.7,5
2025-12-18,-23.4,-46.6,17.4,0.1,81.0,12.93,15.1,5
2025-12-19,-23.4,-46.6,19.1,1.0,85.0,12.55,15.2,5
2025-12-20,-23.4,-46.6,20.4,0.8,81.0,23.01,15.1,5
2025-12-21,-23.4,-46.6,22.4,0.1,68.0,28.08,13.9,5
2025-12-22,-23.4,-46.6,23.0,0.2,65.0,28.26,13.4,5
2025-12-23,-23.4,-46.6,23.6,0.4,62.0,26.62,13.7,5
2025-12-24,-23.4,-46.6,24.3,0.3,62.0,26.97,10.2,5
2025-12-25,-23.4,-46.6,25.1,0.0,62.0,27.22,10.0,5
2025-12-26,-23.4,-46.6,25.1,2.7,65.0,23.72,13.7,5
2025-12-27,-23.4,-46.6,23.8,4.1,77.0,25.48,16.0,5
2025-12-28,-23.4,-46.6,24.8,4.9,69.0,27.27,17.4,5
2025-12-29,-23.4,-46.6,23.6,19.7,79.0,23.85,9.4,5
2025-12-30,-23.4,-46.6,23.3,9.7,81.0,25.35,11.9,5
2025-12-31,-23.4,-46.6,22.0,2.6,83.0,21.11,17.1,5
2026-01-01,-23.4,-46.6,22.3,1.1,82.0,20.8,21.0,5
2026-01-02,-23.4,-46.6,20.9,8.4,88.0,16.87,20.8,5
2026-01-03,-23.4,-46.6,21.7,2.9,82.0,22.01,17.6,5
2026-01-04,-23.4,-46.6,19.7,0.4,83.0,17.62,16.2,5
2026-01-05,-23.4,-46.6,17.8,1.2,81.0,13.45,19.7,5
2026-01-06,-23.4,-46.6,19.3,1.5,77.0,21.61,19.3,5
2026-01-07,-23.4,-46.6,20.2,6.4,82.0,22.15,13.6,5
2026-01-08,-23.4,-46.6,20.6,27.5,83.0,23.52,14.4,5
2026-01-09,-23.4,-46.6,22.4,2.0,78.0,24.52,16.4,5
2026-01-10,-23.4,-46.6,23.8,2.6,68.0,27.67,15.7,5
2026-01-11,-23.4,-46.6,23.5,0.7,70.0,28.0,17.1,5
2026-01-12,-23.4,-46.6,23.1,7.5,67.0,25.24,16.9,5
2026-01-13,-23.4,-46.6,20.6,7.2,81.0,18.01,14.4,5
2026-01-14,-23.4,-46.6,20.4,8.3,84.0,18.97,15.2,5
2026-01-15,-23.4,-46.6,19.9,17.7,88.0,16.87,16.2,5
2026-01-16,-23.4,-46.6,20.5,10.0,85.0,17.24,14.4,5
2026-01-17,-23.4,-46.6,20.2,20.8,86.0,18.57,14.8,5
2026-01-18,-23.4,-46.6,20.5,8.5,85.0,18.3,19.0,5
2026-01-19,-23.4,-46.6,18.6,20.4,93.0,11.58,22.9,5
2026-01-20,-23.4,-46.6,16.5,1.2,84.0,15.92,19.1,5
2026-01-21,-23.4,-46.6,15.6,3.9,86.0,11.82,17.4,5
2026-01-22,-23.4,-46.6,16.0,14.1,89.0,11.02,18.0,5
2026-01-23,-23.4,-46.6,17.7,2.3,87.0,19.66,16.6,5
2026-01-24,-23.4,-46.6,18.9,3.3,86.0,14.12,14.3,5
2026-01-25,-23.4,-46.6,19.1,9.0,89.0,17.55,13.6,5
2026-01-26,-23.4,-46.6,19.8,5.5,85.0,22.88,11.1,5
2026-01-27,-23.4,-46.6,20.6,0.6,82.0,21.73,14.1,5
2026-01-28,-23.4,-46.6,20.2,11.6,84.0,19.85,11.7,5
2026-01-29,-23.4,-46.6,20.0,11.0,87.0,22.34,16.7,5
2026-01-30,-23.4,-46.6,18.7,15.6,90.0,12.87,16.6,5
2026-01-31,-23.4,-46.6,20.1,1.2,83.0,19.54,17.6,5
2026-02-01,-23.4,-46.6,20.0,3.9,88.0,13.56,23.3,5
2026-02-02,-23.4,-46.6,19.4,11.1,93.0,13.41,17.3,5
2026-02-03,-23.4,-46.6,19.8,11.6,93.0,13.67,15.6,5
2026-02-04,-23.4,-46.6,20.5,13.4,90.0,15.53,19.7,5
2026-02-05,-23.4,-46.6,20.2,12.1,89.0,17.62,13.3,5
2026-02-06,-23.4,-46.6,21.0,13.1,86.0,18.6,11.4,5
2026-02-07,-23.4,-46.6,20.4,18.2,92.0,13.56,11.3,5
2026-02-08,-23.4,-46.6,19.3,25.0,91.0,16.3,13.9,5
2026-02-09,-23.4,-46.6,18.1,15.5,96.0,10.48,9.8,5
2026-02-10,-23.4,-46.6,19.2,18.8,91.0,14.21,20.8,5
2026-02-11,-23.4,-46.6,20.5,15.2,86.0,15.88,22.3,5
2026-02-12,-23.4,-46.6,22.1,0.8,81.0,19.93,15.8,5
2026-02-13,-23.4,-46.6,23.4,2.8,73.0,25.0,14.7,5
2026-02-14,-23.4,-46.6,21.9,0.8,81.0,17.96,12.9,5
2026-02-15,-23.4,-46.6,22.5,0.0,76.0,26.23,12.8,5
2026-02-16,-23.4,-46.6,23.1,0.0,72.0,26.34,9.2,5
2026-02-17,-23.4,-46.6,22.6,2.7,75.0,21.42,13.4,5
2026-02-18,-23.4,-46.6,21.6,3.0,83.0,19.64,12.0,5
2026-02-19,-23.4,-46.6,21.1,2.9,86.0,20.28,10.8,5
2026-02-20,-23.4,-46.6,22.3,0.2,78.0,22.92,12.7,5
2026-02-21,-23.4,-46.6,21.1,25.2,87.0,16.59,13.8,5
2026-02-22,-23.4,-46.6,20.0,14.4,89.0,16.91,17.0,5
2026-02-23,-23.4,-46.6,19.9,9.2,93.0,13.08,14.4,5
2026-02-24,-23.4,-46.6,20.6,16.6,90.0,14.29,9.1,5
2026-02-25,-23.4,-46.6,21.0,21.0,90.0,14.62,14.4,5
2026-02-26,-23.4,-46.6,19.6,27.0,94.0,10.21,20.9,5
2026-02-27,-23.4,-46.6,18.7,1.7,86.0,12.81,17.5,5
2026-02-28,-23.4,-46.6,17.6,0.5,81.0,20.74,14.0,5
2026-03-01,-23.4,-46.6,17.3,0.0,78.0,21.61,17.4,5
2026-03-02,-23.4,-46.6,17.3,0.0,81.0,20.99,13.8,5
2026-03-03,-23.4,-46.6,18.4,0.6,82.0,19.81,12.1,5
2026-03-04,-23.4,-46.6,19.1,0.0,80.0,22.73,13.9,5
2026-03-05,-23.4,-46.6,20.7,0.6,79.0,20.69,13.2,5
2026-03-06,-23.4,-46.6,20.5,14.4,89.0,13.49,13.8,5
2026-03-07,-23.4,-46.6,20.0,22.0,92.0,14.63,19.3,5
2026-03-08,-23.4,-46.6,20.1,12.9,87.0,18.57,14.7,5
2026-03-09,-23.4,-46.6,18.2,12.6,97.0,6.46,14.3,5
2026-03-10,-23.4,-46.6,17.7,14.5,98.0,7.29,12.7,5
2026-03-11,-23.4,-46.6,18.2,22.3,99.0,7.16,12.4,5
2026-03-12,-23.4,-46.6,18.2,25.1,97.0,6.96,19.3,5
2026-03-13,-23.4,-46.6,18.5,2.4,90.0,11.07,9.4,5
2026-03-14,-23.4,-46.6,19.6,0.0,77.0,24.85,9.7,5
2026-03-15,-23.4,-46.6,21.1,0.7,75.0,21.38,10.9,5
2026-03-16,-23.4,-46.6,22.3,0.0,67.0,25.37,13.0,5
2026-03-17,-23.4,-46.6,21.7,0.0,74.0,21.83,11.4,5
2026-03-18,-23.4,-46.6,20.7,3.6,85.0,18.29,13.0,5
2026-03-19,-23.4,-46.6,19.7,21.2,94.0,9.13,10.9,5
2026-03-20,-23.4,-46.6,19.8,1.0,84.0,17.46,13.9,5
2026-03-21,-23.4,-46.6,21.1,0.0,80.0,22.43,12.6,5
2026-03-22,-23.4,-46.6,20.8,0.0,72.0,20.02,11.5,5
2026-03-23,-23.4,-46.6,20.4,0.1,73.0,24.45,15.3,5
2026-03-24,-23.4,-46.6,20.7,0.2,76.0,24.06,9.8,5
2026-03-25,-23.4,-46.6,20.7,1.1,79.0,18.97,13.6,5
2026-03-26,-23.4,-46.6,21.0,2.2,84.0,18.88,8.2,5
2026-03-27,-23.4,-46.6,21.7,0.0,74.0,23.34,12.9,5
2026-03-28,-23.4,-46.6,20.8,0.0,77.0,23.31,11.6,5
2026-03-29,-23.4,-46.6,21.2,0.0,75.0,22.41,11.7,5
2026-03-30,-23.4,-46.6,20.2,0.1,75.0,18.37,12.3,5
2026-03-31,-23.4,-46.6,18.5,13.9,85.0,11.26,14.8,5
2026-04-01,-23.4,-46.6,18.6,8.9,87.0,17.02,13.1,5
2026-04-02,-23.4,-46.6,20.0,7.3,85.0,17.14,16.2,5
2026-04-03,-23.4,-46.6,20.5,0.7,82.0,19.5,15.8,5
2026-04-04,-23.4,-46.6,20.7,0.7,84.0,18.91,9.4,5
2026-04-05,-23.4,-46.6,20.3,0.8,83.0,17.93,13.8,5
2026-04-06,-23.4,-46.6,20.8,0.8,84.0,18.38,11.3,5
